id,cltv
114380,157030.98070592433
114381,116268.6449092972
114382,115902.60110710775
114383,111421.41245510221
114384,124470.72832316488
114385,140767.94101704235
114386,50509.19268049412
114387,143560.9625975004
114388,85934.13644697751
114389,54543.92932213243
114390,92567.1306865821
114391,51095.691281225634
114392,149728.73561365172
114393,134611.7533488342
114394,47822.291197641054
114395,52979.98998690628
114396,92336.23025915361
114397,45143.50071739981
114398,55206.079482940244
114399,111548.20302597067
114400,156496.19418796108
114401,96641.5618778025
114402,50655.60122344254
114403,95341.96858666149
114404,100648.02993999423
114405,47150.22680227046
114406,106412.33181615487
114407,127632.9471625552
114408,105850.48733939316
114409,49255.91354950863
114410,46978.91757679118
114411,52553.3425564632
114412,128261.4736515385
114413,144108.15713471317
114414,51126.25398199564
114415,151084.557158583
114416,48787.13624290536
114417,48437.79092189841
114418,150797.97339677758
114419,50043.74249522756
114420,151847.57284333665
114421,56242.10901102018
114422,60577.526239432875
114423,48660.279498058626
114424,101370.5455830439
114425,113491.6457300426
114426,113276.94142313684
114427,113137.97647724285
114428,103767.88776525915
114429,123198.07640837137
114430,129963.07097366668
114431,129934.6228003097
114432,137257.29285826362
114433,107651.64069811557
114434,49720.0109688516
114435,54581.245999981555
114436,144371.89016536233
114437,107511.8779241547
114438,54974.56234014111
114439,149374.58709242175
114440,131368.33947688405
114441,131671.76770525868
114442,45188.840119894805
114443,52226.37575092521
114444,98558.67831870189
114445,130282.35258098444
114446,123730.18616859305
114447,129430.5082858548
114448,47899.180759647
114449,142810.876162677
114450,118066.35124499693
114451,50977.57323501636
114452,120925.89308908703
114453,121666.85009285307
114454,53660.10428014152
114455,143181.2819123379
114456,115570.10217098585
114457,95270.63960550437
114458,49411.44293228519
114459,150439.3252206767
114460,53069.74993411367
114461,48141.36494508022
114462,143660.5926959223
114463,131872.04426447206
114464,108160.97464642591
114465,128465.76285339113
114466,48041.282663217025
114467,136198.52869068948
114468,154240.05995767532
114469,84783.26083073257
114470,144188.154947955
114471,111756.31400051473
114472,45535.44114825127
114473,138449.94302207584
114474,89714.06812084519
114475,52536.040883027155
114476,123942.343200219
114477,47633.95307376136
114478,49862.69975346396
114479,55778.707299097405
114480,109322.66828242654
114481,52752.94685459463
114482,115368.28301987723
114483,52291.380081338786
114484,130018.7692757585
114485,102144.81983246253
114486,124221.83964899775
114487,103550.20705561661
114488,135947.90048311945
114489,51018.34827867408
114490,54879.55640473883
114491,47927.480639245885
114492,48690.0569984598
114493,48787.13624290536
114494,102690.84808248954
114495,131398.2435795916
114496,130571.46278728094
114497,103705.95218134472
114498,50468.03963861629
114499,92777.87882047298
114500,140725.20990748977
114501,132433.09971174234
114502,127771.29221393318
114503,50359.89883062653
114504,97895.22994708068
114505,138829.5054426264
114506,130130.66476597352
114507,143801.41719938163
114508,115820.54023746836
114509,121914.59140524796
114510,144652.82936494442
114511,50779.42451147119
114512,122790.75065414145
114513,143401.80693029155
114514,52102.07338028822
114515,46746.05372295791
114516,60335.58618225781
114517,52053.60859185573
114518,49763.130836993034
114519,137991.56558190673
114520,90276.98566326495
114521,52188.0641875659
114522,46988.66723152576
114523,54483.12794778424
114524,52375.21993588485
114525,106462.27346527201
114526,93562.79544710362
114527,89724.7740918285
114528,88581.4096762532
114529,56126.19129840473
114530,48627.75754133729
114531,166602.07672779358
114532,115080.79822018389
114533,88201.45207197199
114534,50242.49874021039
114535,141739.33313568053
114536,56395.768956209125
114537,111423.46487173664
114538,51592.562519170046
114539,115048.70677045448
114540,110081.49440334788
114541,95050.93742981284
114542,127678.42309210272
114543,83750.47976611306
114544,112890.46746188718
114545,159455.09531875805
114546,51101.03252316962
114547,51070.153264986075
114548,56765.584116778526
114549,142498.29070835724
114550,86875.58994898443
114551,153180.90719084386
114552,45009.320002126224
114553,58717.86761044024
114554,43768.07899862581
114555,113349.41258721333
114556,54538.44821979652
114557,98341.04665267434
114558,45455.25379171744
114559,99886.82810022664
114560,150604.05557535135
114561,45740.268711033306
114562,49228.43668631637
114563,87955.50403337734
114564,136189.191297909
114565,85718.25498182073
114566,121818.29651155359
114567,127101.48213503315
114568,134941.6452195248
114569,144172.30210883176
114570,49513.35270568829
114571,125194.29830693605
114572,144494.63109596283
114573,121029.34786329481
114574,52053.28694539973
114575,55117.278035185314
114576,51330.79035892138
114577,86222.3230887188
114578,118609.85192113798
114579,121482.46013472622
114580,52286.02844997992
114581,152055.4033792995
114582,122662.6888760194
114583,111263.44513230557
114584,142621.00269692484
114585,49428.99176442418
114586,89647.32720701382
114587,128238.62781457571
114588,103558.22614348028
114589,145169.3430284184
114590,109817.12197164372
114591,49513.35270568829
114592,92476.86208336287
114593,113305.96344860744
114594,99539.95592349008
114595,51751.38253761346
114596,128447.88508259179
114597,124422.85193621025
114598,120661.59942388182
114599,104073.994004758
114600,50827.70539802947
114601,49237.272902947545
114602,132426.1736631908
114603,144269.57634676283
114604,115477.83227885651
114605,130341.85972821426
114606,104750.91794830651
114607,100697.73740558316
114608,48296.056651125386
114609,87837.70233453171
114610,108434.17595574571
114611,149374.58709242175
114612,51295.943652305425
114613,54163.61742622168
114614,50347.86170567842
114615,135947.90048311945
114616,52794.67461498949
114617,59697.39610988984
114618,150341.53552847996
114619,44854.544482710306
114620,161504.7828542198
114621,47413.63003999123
114622,58983.1713902314
114623,103398.05679843533
114624,118592.4634622391
114625,142008.50763551108
114626,130321.71914976755
114627,113304.51692624159
114628,98876.89083116922
114629,98514.87800390266
114630,100292.91752346492
114631,108329.06360932376
114632,83712.57471710666
114633,124703.37384002967
114634,99342.35487895842
114635,126459.84637503387
114636,104107.18214421053
114637,121386.06263748198
114638,95995.48468078655
114639,48962.021639428145
114640,50372.128616047776
114641,99966.9214583183
114642,131042.87378060038
114643,107948.84216263826
114644,123279.65484105657
114645,83458.72248800132
114646,122843.44446680843
114647,144278.05478087338
114648,44767.45175418615
114649,97895.22994708068
114650,129597.70335223383
114651,50056.272304079415
114652,105826.50505101794
114653,49382.30299001698
114654,131831.98141814276
114655,51996.67782493712
114656,104323.42517162162
114657,95341.96858666149
114658,144278.05478087338
114659,127193.99668190093
114660,56242.10901102018
114661,122053.74647719048
114662,112466.31018273637
114663,46369.888979603464
114664,48703.176353696865
114665,113995.58630552678
114666,49763.130836993034
114667,149471.99428813034
114668,120735.64665598002
114669,64839.66996268434
114670,128208.91587965914
114671,122511.21825850349
114672,105836.41771357991
114673,95870.95708395985
114674,148561.2233995716
114675,49886.50909263035
114676,123272.18586576839
114677,49750.05402797107
114678,50687.13617120243
114679,100745.51683274019
114680,90345.4482498274
114681,113058.26001868946
114682,128659.76114998535
114683,67978.60192795015
114684,51362.278993061416
114685,115536.51601184832
114686,46758.07039196598
114687,58328.70101121842
114688,47011.26377156566
114689,160655.20761547834
114690,53213.772635888796
114691,52037.68368908854
114692,52726.95823499816
114693,52606.7216027112
114694,81340.46370555196
114695,116964.2271342974
114696,142953.00622510648
114697,108045.96095592665
114698,52387.79642042984
114699,44618.908457541205
114700,111328.09846343777
114701,122945.34337670832
114702,47441.3298001352
114703,121043.61346628032
114704,54258.04333362373
114705,120921.5021033036
114706,129360.8397918499
114707,130587.52266105922
114708,120635.39380681113
114709,95649.87440413717
114710,101040.40865995822
114711,52513.927169253286
114712,160518.61104039184
114713,134569.00044609664
114714,49616.30084849093
114715,127227.69596887539
114716,48027.588563248675
114717,148210.97506900356
114718,88250.49281362134
114719,113763.33524596578
114720,124068.82151490895
114721,46288.78694234889
114722,49354.07764631268
114723,46315.530549111965
114724,117722.55464981201
114725,152120.16609291447
114726,134465.2226395431
114727,119836.58940902793
114728,51008.09996872867
114729,106824.21547783626
114730,52554.224230139196
114731,119518.62558725766
114732,145181.53395531874
114733,121992.45105534003
114734,121205.0357717076
114735,114413.00534168373
114736,99940.29721872944
114737,111557.07273398958
114738,101165.92204037678
114739,159553.07087794473
114740,111693.57054660225
114741,49311.98894759486
114742,52361.76204144999
114743,133254.36203065913
114744,93735.29558114002
114745,152310.00030212224
114746,50333.721841068764
114747,47037.58107677757
114748,47419.04720499156
114749,118480.87950933936
114750,46841.684806290556
114751,140897.6184061335
114752,49307.046146237946
114753,89685.78333661641
114754,66031.78212643806
114755,130148.7118973189
114756,120393.5142382117
114757,52531.597823299555
114758,48933.95689448735
114759,146941.55600434393
114760,111796.5508512835
114761,99402.7639540242
114762,117667.3844441276
114763,130668.59811258399
114764,101806.84750997029
114765,47150.22680227046
114766,134255.25134246724
114767,49551.27925326282
114768,101078.26687903913
114769,116252.09328833556
114770,51200.008906444345
114771,103139.22194016275
114772,87541.787158761
114773,132294.14113336417
114774,166370.12157512372
114775,133891.3282313615
114776,115376.96221783925
114777,104799.86777374259
114778,133798.38965598407
114779,48034.778572657204
114780,96494.05770363905
114781,126385.0653229794
114782,116019.81672174671
114783,49028.33015378446
114784,46436.345091928146
114785,105229.7414167785
114786,129756.08565531982
114787,109467.48166415084
114788,54219.283649650155
114789,50856.714998079806
114790,50365.4108711646
114791,100745.51683274019
114792,93444.31801211658
114793,50788.12110758887
114794,49772.85296955346
114795,102426.01837931188
114796,115667.07343412962
114797,156424.62083152827
114798,92491.21258309652
114799,102930.81311879525
114800,48640.7335462402
114801,93865.59082158587
114802,129259.7199152264
114803,102184.15138189406
114804,48316.37119588435
114805,51903.685360732496
114806,103862.2604360303
114807,51934.29817086523
114808,54119.46168327085
114809,95003.07004693702
114810,49381.06807596516
114811,50936.26950190768
114812,48787.68799313166
114813,47214.590645635464
114814,52560.314231949924
114815,96523.38632065103
114816,129450.67202384015
114817,55376.27872238525
114818,141839.86982076376
114819,120927.25793716079
114820,95575.4687968613
114821,47360.967733657526
114822,103174.31876053286
114823,53794.28975425005
114824,119808.42159358482
114825,44783.45885283019
114826,133127.48728583913
114827,149375.26973637022
114828,106732.23375962958
114829,127540.96545645333
114830,90330.66586560755
114831,47355.21503318239
114832,46405.61592371056
114833,105886.757896675
114834,145867.64785403555
114835,114761.16997502091
114836,136377.12077641694
114837,50438.986712223836
114838,149851.47654425222
114839,117140.65500620927
114840,50922.075602690675
114841,117061.4312036057
114842,48310.58794669182
114843,123450.57700236129
114844,53236.78091637186
114845,111042.33340486024
114846,56020.66199845886
114847,110981.46922527198
114848,103454.97335548613
114849,111533.12562994126
114850,48770.96204688628
114851,52178.72114618676
114852,51418.18042124953
114853,54405.853826335726
114854,104414.36353233125
114855,50252.88844585335
114856,116900.89960090087
114857,108103.27604452847
114858,137014.64507242537
114859,129306.17565604627
114860,138634.47022929328
114861,127289.61788145159
114862,53347.60982067216
114863,117984.34167476952
114864,55111.611195859805
114865,133032.44970382543
114866,150604.05557535135
114867,100054.35924298331
114868,102324.92955849427
114869,45504.81134439192
114870,119902.1175644007
114871,147354.81540135332
114872,143660.5926959223
114873,129359.24935463682
114874,51892.428640894286
114875,147824.07232632875
114876,140212.11438134356
114877,89919.49877960379
114878,123991.74930788948
114879,90482.3939183446
114880,55214.48286525838
114881,50527.20518942594
114882,55723.11559749932
114883,47150.22680227046
114884,119522.35757897198
114885,135416.52634818057
114886,53618.085551047014
114887,97265.86856718233
114888,124294.78888546901
114889,53975.94191900753
114890,131699.2510463893
114891,49292.328241309006
114892,128431.3556152941
114893,102171.31044708603
114894,153053.53344924003
114895,46878.08148498543
114896,44769.51399299018
114897,99599.35010162799
114898,151009.9139789468
114899,50205.425927083306
114900,87616.72590782413
114901,48021.9001172086
114902,116545.60753338128
114903,100127.58356012078
114904,51799.23747913689
114905,112466.31018273637
114906,47303.89457046068
114907,92567.1306865821
114908,126795.99915127567
114909,51633.03282806012
114910,51107.57481462328
114911,50817.008136004115
114912,149374.58709242175
114913,110332.25968027144
114914,127106.8486209751
114915,104447.81004836838
114916,110647.22584620902
114917,53648.082092050594
114918,51058.64561358205
114919,110583.26867961587
114920,123126.82910704604
114921,125781.6889770883
114922,64542.44347829525
114923,135601.3000665423
114924,114487.6670921749
114925,50827.70539802947
114926,127614.16993012505
114927,50255.67986838928
114928,136418.00938419584
114929,129102.37966714862
114930,104818.22267547002
114931,52448.70222497945
114932,120332.41647242484
114933,142227.14337241562
114934,54104.760037083426
114935,118697.58757147963
114936,118609.85192113798
114937,120619.24571038056
114938,101751.66456655005
114939,124918.56846380918
114940,99143.39504318366
114941,48475.73977225832
114942,132442.2684231077
114943,116715.99942494463
114944,49387.248849073905
114945,138293.24772579348
114946,55861.36095684838
114947,96859.05058131118
114948,144305.7132831081
114949,100565.56549234224
114950,147685.89684676405
114951,130368.4653567178
114952,48148.15115488494
114953,149375.26973637022
114954,97552.77832549074
114955,50974.21835226759
114956,110426.65772062831
114957,120639.12174135167
114958,131223.5188000506
114959,150514.18072157708
114960,48692.8155924187
114961,99990.13196683255
114962,53396.49405389475
114963,136152.88871403135
114964,51915.75925047248
114965,147685.89684676405
114966,93684.44929186795
114967,112631.0856589583
114968,132670.5585638757
114969,123569.60850215786
114970,48908.0039164789
114971,62368.47734117046
114972,114240.4192595226
114973,53694.3780890901
114974,97265.86856718233
114975,116159.13357213161
114976,97528.87714966359
114977,103308.53439271072
114978,97825.62948792656
114979,122925.39176976346
114980,98675.8094156958
114981,152476.2870741924
114982,166171.76250053494
114983,139782.8362536436
114984,53730.56589679762
114985,52526.86024235815
114986,127938.00772095857
114987,87950.3480600246
114988,98190.5073282098
114989,162921.09107434834
114990,50655.89772576456
114991,107617.11498744559
114992,137213.80075265473
114993,101407.72270985677
114994,51769.856921863684
114995,55384.38684229883
114996,116129.93393673995
114997,115274.29227945555
114998,125450.32422160878
114999,95603.5980625328
115000,128686.09466334
115001,118002.69897994529
115002,128126.24447720822
115003,115298.89752786796
115004,88708.98292819667
115005,96464.64708229012
115006,128670.96584843147
115007,61784.122738648635
115008,120177.292461026
115009,55301.14590097058
115010,105687.47987653766
115011,130599.21211067075
115012,49200.864784755926
115013,112324.29600214116
115014,98161.20511986874
115015,116964.2271342974
115016,50040.82990644302
115017,132742.15223129222
115018,46288.78694234889
115019,147926.1383879886
115020,118085.92811080311
115021,102324.92955849427
115022,128964.22179785986
115023,132394.89808398
115024,52471.73385200901
115025,131429.6405700584
115026,50827.70539802947
115027,51591.10523303851
115028,53408.09555112293
115029,48590.36996007408
115030,115549.76875021495
115031,128013.708491969
115032,105976.30637268811
115033,125194.29830693605
115034,48296.056651125386
115035,59863.88517131737
115036,49255.91354950863
115037,107511.8779241547
115038,115199.2459519455
115039,117140.65500620927
115040,143847.5776877129
115041,107635.03102584866
115042,136668.91113277437
115043,49541.63748991707
115044,101732.45030446787
115045,51821.46366157881
115046,117931.10262170676
115047,150184.91352632662
115048,140820.282526899
115049,160189.34384514138
115050,92831.33161934442
115051,59075.75514183542
115052,140766.54996287925
115053,132226.99344068638
115054,50479.59678109996
115055,49516.06619886173
115056,87541.787158761
115057,111437.90614090962
115058,45740.268711033306
115059,131216.17807570793
115060,103834.07539512648
115061,50896.52763710576
115062,124020.70598235277
115063,130843.85145218569
115064,89898.23067873268
115065,129934.6228003097
115066,130168.94525642195
115067,148775.09942450415
115068,51560.10790086755
115069,109857.13308438078
115070,135057.87817207968
115071,107716.86615506664
115072,46665.964949820955
115073,154806.6704093967
115074,134732.36255949363
115075,141133.19329779077
115076,57204.576332786055
115077,101543.36649268064
115078,101369.82352212003
115079,129205.40558290835
115080,132442.2684231077
115081,130517.13008181735
115082,119902.1175644007
115083,102120.69223642968
115084,50650.25523890218
115085,123428.41939677078
115086,50989.86654979655
115087,114286.31935959565
115088,97895.22994708068
115089,51980.21904328773
115090,124591.58480034857
115091,46018.97143402794
115092,51197.51160812229
115093,115216.93104168061
115094,120833.01950645212
115095,149498.01066697072
115096,150118.83769700068
115097,149498.01066697072
115098,46047.97594778049
115099,141839.86982076376
115100,52226.165599985456
115101,114587.04849768839
115102,150188.4296124379
115103,111328.09846343777
115104,132496.41545124343
115105,88016.37829243523
115106,49479.878747969655
115107,53444.67964077359
115108,126823.35873442025
115109,130669.15927149434
115110,51095.691281225634
115111,106275.65162402988
115112,92869.07492603057
115113,52886.70013597687
115114,154240.05995767532
115115,52578.24661970378
115116,121424.70715956294
115117,140767.94101704235
115118,125825.68761557157
115119,131342.13533966948
115120,157313.37987313012
115121,52578.24661970378
115122,44821.398769779065
115123,122302.93473075736
115124,144011.33548267576
115125,49848.715366540804
115126,87570.07194298977
115127,48069.55915314162
115128,48495.8294194728
115129,103173.6516138179
115130,108124.56449618803
115131,140516.622249665
115132,135621.51457909247
115133,119014.39895481577
115134,90163.56633318742
115135,136152.88871403135
115136,49428.99176442418
115137,135621.51457909247
115138,93539.94764342926
115139,126717.60521329108
115140,51857.34424366364
115141,133487.4430734716
115142,110290.77490250504
115143,126061.60427709864
115144,62534.59561194602
115145,46746.05372295791
115146,62177.11205368
115147,160518.61104039184
115148,114382.06026677645
115149,102811.00778091473
115150,137325.03022382932
115151,47004.76736819587
115152,51657.211196370794
115153,96046.3072544552
115154,113753.0931079191
115155,47257.71468684485
115156,128105.348641968
115157,53011.696302211356
115158,162403.12806228054
115159,119596.91073965037
115160,56600.75718712105
115161,111952.4051528176
115162,53278.57855521009
115163,134175.63238698913
115164,116577.75317304773
115165,148988.79577512055
115166,107941.63586604015
115167,125834.53017075741
115168,101350.25363583535
115169,60920.46275035183
115170,131176.40249513797
115171,47370.36041233774
115172,46773.4770348312
115173,149378.15464097433
115174,140819.2226345987
115175,167111.68911630448
115176,50931.44135053906
115177,155607.43514635923
115178,118842.44694874971
115179,52626.370373232465
115180,110000.54965401132
115181,111140.94960490895
115182,110127.81044574369
115183,148739.50208083875
115184,120332.41647242484
115185,53964.76028264901
115186,49479.878747969655
115187,140735.97341848633
115188,141709.05292041693
115189,109885.13695587119
115190,139986.74041737127
115191,136175.1510492272
115192,49830.20336730323
115193,82692.00417143278
115194,54985.04031443523
115195,61440.34029469913
115196,44429.4583389276
115197,52228.17234192251
115198,88709.51275381514
115199,91821.93253915696
115200,138321.66127898096
115201,107057.03226419068
115202,127483.29220420931
115203,115368.83137974824
115204,50217.51407530117
115205,125522.59028785504
115206,106304.31936315811
115207,51418.18042124953
115208,106345.75016409134
115209,114850.5721961719
115210,127593.98051325876
115211,50410.003978260866
115212,46738.35232130765
115213,165621.552115653
115214,114382.06026677645
115215,146631.95258192476
115216,101245.39689087016
115217,166256.637127236
115218,98550.35367215994
115219,53437.73452194858
115220,124338.29711889951
115221,52611.61425273368
115222,52403.529359091895
115223,81340.46370555196
115224,135959.94824264318
115225,50365.4108711646
115226,91276.88029564892
115227,48781.49375604298
115228,48256.66222317178
115229,127441.09703011326
115230,149281.99954307574
115231,152055.4033792995
115232,159189.0369720727
115233,52251.07681699516
115234,130535.18585856857
115235,144841.93510343594
115236,48045.0312307759
115237,50536.82859023537
115238,48035.323588392865
115239,98501.0991640175
115240,119466.05735038428
115241,97706.41938294616
115242,102234.11488129491
115243,151891.94525717475
115244,133804.24757872894
115245,53970.7809920442
115246,55400.46297527211
115247,98404.81413265111
115248,52952.225220829605
115249,56037.12078010825
115250,110332.25968027144
115251,124149.00302312704
115252,137896.0679831591
115253,114137.80102722539
115254,137526.34758217394
115255,47083.690243589226
115256,132652.4581813329
115257,48248.79311538873
115258,120956.72316180468
115259,51511.21471525496
115260,135601.3000665423
115261,116168.58856470132
115262,133378.2475191318
115263,140690.0247429249
115264,158332.3793840553
115265,154014.9014014767
115266,128600.00481080615
115267,48425.89977069651
115268,136258.38677388232
115269,113349.6523425145
115270,47242.3356211021
115271,118308.12635041623
115272,100788.07346299573
115273,144494.63109596283
115274,103022.89708898478
115275,123570.09305466227
115276,100727.24677202996
115277,94035.56758476264
115278,131255.98709877307
115279,100902.4925889192
115280,113995.58630552678
115281,100481.94833135299
115282,62505.06443311175
115283,115650.92693637319
115284,92152.49140767001
115285,138378.51472336493
115286,50365.4108711646
115287,150116.45091431946
115288,53368.1032494584
115289,98790.56649976708
115290,130373.20166987678
115291,88732.23697762453
115292,50848.18663875019
115293,125580.75334535303
115294,65355.596627310646
115295,115374.39953820434
115296,140231.76102283504
115297,49830.37175246037
115298,48657.96936420691
115299,118729.0693100579
115300,125677.91750668807
115301,105550.17211997237
115302,51268.90190151214
115303,124055.38732172915
115304,155873.87964548485
115305,107330.39219381698
115306,101355.56464714417
115307,127380.90410614572
115308,48041.282663217025
115309,132061.605962856
115310,121405.05822526445
115311,49364.6671111336
115312,60467.182416205185
115313,51448.291268033354
115314,125450.32422160878
115315,113780.35611485204
115316,90328.64785267509
115317,143834.79083325717
115318,140213.67497378378
115319,129925.83672131755
115320,108670.44823254958
115321,46746.05372295791
115322,150500.1092152523
115323,113237.6186478491
115324,46502.57553818918
115325,144139.91728812948
115326,123939.0188493274
115327,133378.2475191318
115328,135262.86640299158
115329,53326.891435281555
115330,120430.12129587668
115331,47214.590645635464
115332,51232.45705693763
115333,49532.57031448699
115334,99034.23184638245
115335,132442.2684231077
115336,109276.58441930119
115337,138259.9901904907
115338,159109.16472143403
115339,96255.08791655283
115340,49235.40920587432
115341,49940.33978841586
115342,51194.35196233487
115343,64623.04849292678
115344,134373.71438339274
115345,129629.89112525764
115346,143375.17159416393
115347,116209.28345722698
115348,97010.06309668958
115349,169201.3169645666
115350,124068.82151490895
115351,107287.59662784095
115352,51183.597590783735
115353,132193.00893737935
115354,148175.428094628
115355,47526.27576548412
115356,128238.62781457571
115357,135282.53709075713
115358,98958.2648211711
115359,134042.78298171406
115360,49029.15756349309
115361,49850.312075717186
115362,144028.5714105858
115363,49216.71360530876
115364,155873.87964548485
115365,123199.52210956735
115366,143939.5986854919
115367,50405.33727452911
115368,117888.70660406526
115369,142703.06718423736
115370,96287.58762449438
115371,112911.09488771946
115372,50509.89612616055
115373,52900.54139156326
115374,114335.29452146424
115375,114115.95241942244
115376,119412.42623350356
115377,118576.4702220431
115378,114144.01127384407
115379,56242.10901102018
115380,93332.95528731772
115381,51066.47198705655
115382,124621.13558562368
115383,53980.019731089036
115384,48657.76104930692
115385,135926.58993224156
115386,124874.79875932365
115387,150500.1092152523
115388,118831.91578094797
115389,84979.45082852131
115390,105573.20777060918
115391,49392.13554332066
115392,126385.0653229794
115393,52441.14348855112
115394,151446.0344203888
115395,48413.23484932097
115396,129394.46258637865
115397,118842.44694874971
115398,125702.95610099776
115399,48986.48198695491
115400,48188.57887298956
115401,149098.15025693964
115402,59024.02708307199
115403,54674.01408756909
115404,47708.06764977323
115405,65436.4377010697
115406,136152.90926425575
115407,118044.27994984985
115408,108353.85364221512
115409,51179.20658317952
115410,155515.23146938396
115411,134941.6452195248
115412,50432.52876911728
115413,127441.09703011326
115414,51255.433182204346
115415,153479.85094288236
115416,54385.75744308715
115417,140516.622249665
115418,47671.74996174556
115419,149795.09548985568
115420,51127.0638336026
115421,154324.12282108932
115422,55718.845458032185
115423,53915.21537472996
115424,113712.79713905443
115425,125405.80068200454
115426,123202.52122001418
115427,132687.26676213864
115428,142452.22798657612
115429,146140.25010626466
115430,49902.009159241825
115431,168796.82419206254
115432,107916.25162295996
115433,159467.81289753492
115434,140218.08762029122
115435,134623.53485291378
115436,130873.70418042527
115437,115163.29478896529
115438,48891.742413717235
115439,47087.11796602847
115440,53291.0349060864
115441,123366.45216577822
115442,121509.34841060433
115443,112737.82877746601
115444,134986.08069032978
115445,50383.603736032084
115446,97536.8984304889
115447,90505.52141912756
115448,101254.37942417694
115449,106289.39047047263
115450,50891.52381440057
115451,85702.3235564534
115452,131202.97137567573
115453,142452.22798657612
115454,105609.07861086915
115455,53958.937610047564
115456,47355.21503318239
115457,119393.3254614117
115458,110559.4312142586
115459,143387.30778171765
115460,144371.89016536233
115461,100793.10999893722
115462,109539.57004832067
115463,98199.10430760548
115464,129125.9388668162
115465,127407.45064445518
115466,50557.203287917306
115467,50239.666757205516
115468,135369.49127760704
115469,92118.21390726199
115470,88334.55234990746
115471,120412.37989001174
115472,117684.51851858817
115473,99595.76919316227
115474,115928.75034708672
115475,104720.4189004809
115476,46320.24063748266
115477,49019.43619496211
115478,106030.93940314032
115479,127460.13031113402
115480,94006.17459190579
115481,91389.83685025526
115482,88250.49281362134
115483,49531.82345120859
115484,54672.74815106383
115485,149168.74347172026
115486,98130.07659689213
115487,44505.42617021637
115488,113027.44083608617
115489,105335.25037511237
115490,155515.23146938396
115491,119587.754444855
115492,97460.82729259014
115493,130599.21211067075
115494,122648.56829392395
115495,47526.27576548412
115496,123126.82910704604
115497,120483.32828735323
115498,50475.293340547185
115499,108344.20949779244
115500,127154.4951732501
115501,140723.74459432226
115502,116236.45730617127
115503,144278.05478087338
115504,122340.08695415866
115505,46882.973554416836
115506,107904.75723407968
115507,89352.40644013934
115508,47149.51973837194
115509,48764.59824059006
115510,124735.89567791662
115511,101353.44813665688
115512,133893.123375064
115513,138807.44009366087
115514,105166.84013780695
115515,119808.42159358482
115516,118649.82171677114
115517,52565.62286176701
115518,48248.79311538873
115519,51721.99984173904
115520,50459.52726328346
115521,54440.28535671412
115522,60467.182416205185
115523,89245.58321245742
115524,107100.97309237724
115525,160518.61104039184
115526,106448.02909086173
115527,50660.56014768308
115528,45635.78305016819
115529,52178.40024909462
115530,56854.007988244164
115531,133332.29073414745
115532,141578.21598850592
115533,54974.56234014111
115534,127319.98565336446
115535,46838.162541789556
115536,125371.00663665956
115537,45848.949638923856
115538,149375.26973637022
115539,165044.96193123696
115540,126051.33003782658
115541,126868.9713003288
115542,87168.45514286765
115543,52611.61425273368
115544,150797.97339677758
115545,114925.29167792102
115546,84821.4490457174
115547,166171.76250053494
115548,160312.08477574188
115549,113091.3161380245
115550,151578.28736616715
115551,52882.46438689087
115552,48075.92304105811
115553,46408.060307699365
115554,57249.83348134071
115555,99687.92712951054
115556,123668.91336047949
115557,48226.74466607767
115558,118411.74070848725
115559,125405.80068200454
115560,47464.07892732311
115561,108414.479872291
115562,97690.24171616873
115563,55861.36095684838
115564,158503.81344631556
115565,159189.0369720727
115566,115570.10217098585
115567,47247.99663694467
115568,51013.66304969275
115569,49145.83106289643
115570,102689.53322379284
115571,49311.98894759486
115572,50662.22898708691
115573,92474.39190786183
115574,147111.01633040627
115575,47703.12466621212
115576,48765.67163446004
115577,103468.35654228849
115578,50318.881297379645
115579,127515.75546531641
115580,61842.52156956039
115581,88201.45207197199
115582,108465.46000163764
115583,113312.99263204532
115584,91701.24180891765
115585,124132.44542944219
115586,160518.61104039184
115587,99534.40539371755
115588,49307.04354841758
115589,53049.44737502206
115590,160041.58236022908
115591,144847.1192043576
115592,48258.05926764924
115593,49631.81546192695
115594,49787.42350475083
115595,46292.97019821767
115596,101297.62306830428
115597,106594.19044480842
115598,52710.083834417295
115599,150315.19635213976
115600,114850.5721961719
115601,120583.38595492285
115602,105410.37291336813
115603,117280.64018252453
115604,146600.77936775022
115605,104358.49630769549
115606,49468.914278126336
115607,43506.50594593966
115608,168584.67360713938
115609,61629.01701245153
115610,52689.700828216104
115611,131030.90248461258
115612,50557.203287917306
115613,136383.03781596644
115614,105166.84013780695
115615,46851.002418563534
115616,144817.55971961914
115617,60560.3915532697
115618,150764.923673317
115619,158505.65968545436
115620,59804.832448141584
115621,101245.39689087016
115622,108849.10050212652
115623,121278.96685694931
115624,110106.91118747945
115625,107064.61820508337
115626,114587.04849768839
115627,140506.13286610908
115628,109387.6701739927
115629,101073.48999668112
115630,115135.54980667886
115631,124437.84127766863
115632,87769.69847719048
115633,97536.8984304889
115634,119344.41730214634
115635,58194.60571174372
115636,92118.21390726199
115637,50267.310112754494
115638,130293.27097641058
115639,117503.44941183539
115640,109439.17547638678
115641,123677.37761476537
115642,109185.00312352354
115643,145667.39670655844
115644,118875.55648403743
115645,94525.25573479685
115646,108850.36643863178
115647,46612.826937344405
115648,97740.98190962881
115649,113116.0831186314
115650,55279.34723194912
115651,127136.69941431019
115652,126746.43283490809
115653,149498.01066697072
